cust,date
705,2006-11-23
705,2006-11-30
705,2006-12-07
705,2006-12-14
705,2006-12-26
705,2006-12-31
705,2007-01-06
705,2007-01-15
705,2007-01-30
705,2007-02-09
705,2007-02-15
705,2007-02-23
705,2007-03-02
705,2007-03-09
705,2007-03-15
705,2007-03-23
705,2007-03-29
705,2007-04-05
705,2007-04-13
705,2007-04-19
705,2007-04-28
705,2007-05-11
705,2007-05-16
705,2007-05-31
705,2007-06-08
705,2007-06-21
705,2007-06-27
705,2007-07-06
705,2007-07-15
705,2007-07-27
705,2007-08-03
705,2007-08-10
705,2007-08-16
705,2007-08-24
705,2007-08-30
705,2007-09-06
705,2007-09-12
705,2007-09-20
705,2007-09-27
705,2007-10-04
705,2007-10-11
705,2007-10-18
705,2007-10-25
705,2007-11-01
705,2007-11-09
705,2007-11-19
705,2007-11-28
705,2007-12-08
705,2007-12-13
705,2007-12-20
705,2007-12-28
706,2006-02-09
706,2006-02-24
706,2006-03-08
706,2006-03-17
706,2006-04-06
706,2006-04-18
706,2006-05-15
706,2006-05-26
706,2006-06-27
706,2006-07-13
706,2006-08-21
706,2006-09-02
706,2006-09-29
706,2006-10-26
706,2006-11-14
706,2006-12-12
706,2007-01-11
706,2007-01-24
706,2007-02-23
706,2007-05-03
706,2007-06-14
706,2007-07-20
706,2007-08-20
706,2007-09-12
706,2007-10-05
707,2006-02-09
708,2006-02-09
708,2006-03-21
708,2006-05-16
708,2006-06-20
708,2006-07-18
708,2006-08-26
708,2006-10-25
708,2006-11-30
708,2007-01-09
708,2007-02-16
708,2007-04-01
708,2007-05-30
708,2007-07-11
708,2007-08-30
708,2007-10-09
708,2007-11-18
708,2007-12-25
709,2006-02-09
709,2006-02-23
709,2006-03-18
709,2006-04-25
709,2006-05-23
709,2006-06-15
709,2006-07-18
710,2006-02-09
711,2006-02-09
711,2006-03-02
711,2006-03-23
711,2006-04-20
711,2006-05-30
711,2006-07-06
711,2006-08-10
711,2006-09-21
711,2006-10-28
711,2006-12-01
711,2007-01-17
711,2007-03-04
711,2007-04-14
711,2007-05-31
711,2007-07-08
711,2007-08-23
711,2007-10-04
711,2007-11-17
712,2006-02-09
712,2006-04-05
712,2006-07-29
712,2006-11-06
712,2007-03-16
712,2007-07-11
713,2006-02-09
713,2006-02-23
713,2006-03-11
714,2006-02-09
714,2006-02-11
714,2006-02-18
714,2006-03-07
714,2006-03-17
714,2006-03-22
714,2006-03-31
714,2006-04-05
714,2006-04-11
714,2006-04-15
714,2006-05-05
714,2006-05-09
714,2006-05-23
714,2007-02-20
714,2007-02-28
714,2007-03-15
714,2007-03-23
714,2007-04-06
714,2007-05-04
714,2007-05-16
714,2007-09-06
715,2006-02-09
715,2006-03-25
716,2006-02-09
716,2006-03-22
716,2006-05-11
716,2006-08-05
716,2006-10-19
716,2006-12-21
716,2007-02-16
716,2007-04-27
716,2007-06-21
716,2007-09-01
716,2007-11-16
717,2006-02-09
717,2006-02-25
717,2006-04-13
717,2006-04-24
717,2006-05-10
717,2006-05-18
717,2006-06-01
717,2006-06-09
717,2006-06-18
717,2006-09-10
717,2006-09-27
718,2006-02-10
719,2006-02-10
720,2006-02-10
721,2006-02-10
721,2006-03-17
721,2006-06-16
721,2007-06-22
722,2006-02-10
722,2006-03-31
723,2006-02-10
724,2006-02-10
724,2006-02-21
724,2006-03-10
724,2006-03-24
724,2006-04-07
725,2006-02-10
726,2006-02-10
726,2006-05-05
726,2006-06-23
726,2006-07-14
726,2006-08-11
726,2006-08-12
727,2006-02-10
727,2006-02-21
727,2006-03-09
727,2006-04-01
727,2006-04-15
727,2006-04-27
727,2006-05-23
727,2006-06-22
727,2006-07-22
727,2006-09-11
727,2006-10-12
727,2006-10-21
727,2006-10-25
727,2007-01-03
727,2007-01-11
727,2007-03-06
727,2007-03-27
728,2006-02-10
729,2006-02-10
730,2006-02-10
730,2006-03-10
730,2006-07-11
731,2006-02-10
731,2006-03-01
731,2006-03-17
731,2006-03-24
732,2006-02-10
733,2006-02-10
734,2006-02-10
734,2006-10-19
735,2006-02-10
735,2006-02-18
735,2006-02-25
735,2006-03-04
735,2006-03-18
735,2006-04-08
736,2006-02-10
736,2006-02-14
736,2006-05-11
736,2006-09-07
736,2006-11-28
736,2007-02-23
736,2007-04-27
736,2007-08-30
736,2007-12-06
737,2006-02-11
737,2006-02-16
737,2006-02-22
737,2006-03-03
737,2006-09-23
737,2006-10-11
737,2006-10-24
737,2006-11-03
737,2006-11-21
737,2006-11-28
738,2006-02-11
738,2006-02-18
739,2006-02-11
739,2006-02-18
739,2006-02-25
739,2006-03-04
739,2006-03-11
739,2006-03-18
739,2006-03-25
739,2006-04-01
739,2006-04-08
739,2006-04-15
739,2006-04-22
739,2006-04-29
739,2006-05-06
739,2006-05-13
739,2006-05-20
739,2006-05-27
739,2006-06-03
739,2006-06-10
739,2006-06-17
739,2006-06-24
739,2006-07-01
739,2006-07-08
740,2006-02-11
740,2006-02-24
740,2006-04-03
740,2006-04-15
740,2006-04-26
740,2006-05-06
740,2006-05-24
740,2007-01-26
740,2007-03-01
740,2007-03-23
741,2006-02-11
741,2006-02-25
742,2006-02-11
742,2006-02-19
742,2006-03-02
742,2006-03-17
742,2006-03-29
742,2006-10-10
743,2006-02-11
743,2006-02-28
743,2006-04-05
743,2006-07-04
743,2006-09-29
743,2007-04-11
743,2007-07-17
743,2007-11-07
744,2006-02-11
744,2006-02-18
744,2006-02-25
744,2006-03-04
744,2006-03-11
744,2006-03-18
744,2006-03-25
744,2006-04-01
744,2006-04-08
744,2006-04-15
745,2006-02-11
745,2006-07-15
745,2007-12-14
746,2006-02-11
746,2006-02-18
747,2006-02-11
748,2006-02-11
748,2006-03-03
748,2007-02-14
749,2006-02-11
750,2006-02-11
750,2006-02-26
750,2006-03-29
750,2006-05-17
750,2006-06-23
750,2006-08-01
750,2006-09-05
750,2006-09-29
750,2006-10-24
750,2006-12-11
750,2007-01-14
751,2006-02-12
751,2006-03-26
751,2006-05-03
751,2006-07-04
751,2006-09-28
751,2007-01-15
752,2006-02-12
753,2006-02-12
753,2006-03-21
753,2006-05-08
753,2007-02-05
754,2006-02-12
755,2006-02-13
756,2006-02-13
756,2006-03-20
757,2006-02-13
757,2006-03-14
757,2006-05-02
757,2006-05-24
757,2006-06-14
757,2006-08-18
757,2006-09-26
758,2006-02-13
759,2006-02-13
760,2006-02-13
760,2006-03-08
760,2006-04-14
760,2006-08-09
760,2006-12-29
760,2007-02-21
760,2007-05-30
760,2007-08-02
760,2007-12-29
761,2006-02-13
761,2006-02-22
761,2006-03-07
761,2006-03-14
761,2006-03-22
761,2006-03-29
761,2006-04-19
761,2006-05-03
761,2006-05-10
761,2006-05-17
761,2006-05-24
761,2006-05-31
761,2006-06-07
761,2006-06-21
761,2006-07-05
761,2006-07-21
761,2006-08-29
761,2006-09-06
761,2006-09-20
761,2006-10-04
761,2006-10-25
761,2006-11-08
761,2006-11-22
761,2006-12-13
761,2007-01-03
761,2007-01-04
761,2007-01-24
761,2007-01-31
761,2007-02-20
761,2007-03-06
761,2007-03-20
761,2007-03-27
761,2007-03-28
761,2007-04-17
761,2007-05-01
761,2007-05-15
761,2007-06-05
761,2007-06-12
761,2007-06-27
761,2007-08-22
761,2007-09-15
761,2007-10-12
761,2007-11-14
761,2007-11-15
761,2007-12-19
762,2006-02-13
762,2006-05-03
763,2006-02-14
763,2006-02-18
764,2006-02-14
764,2006-04-01
765,2006-02-14
766,2006-02-14
766,2006-02-25
766,2006-03-29
766,2006-04-26
766,2006-10-03
767,2006-02-14
768,2006-02-14
768,2006-02-25
769,2006-02-14
769,2006-09-25
769,2006-11-21
769,2007-02-26
769,2007-09-06
770,2006-02-14
771,2006-02-14
771,2006-03-15
771,2006-04-26
771,2006-05-30
771,2006-07-20
771,2006-09-05
771,2006-10-12
771,2006-11-14
771,2006-12-14
771,2007-01-23
771,2007-01-24
771,2007-03-01
771,2007-04-01
771,2007-04-04
771,2007-05-22
771,2007-07-19
771,2007-08-28
771,2007-10-26
771,2007-12-15
771,2007-12-19
771,2007-12-20
772,2006-02-14
772,2006-06-24
773,2006-02-14
773,2006-03-26
773,2006-04-25
773,2006-05-27
773,2006-06-24
773,2006-08-09
773,2006-09-10
773,2006-10-17
773,2006-11-14
773,2006-12-15
773,2007-01-17
773,2007-02-07
773,2007-02-24
773,2007-03-24
773,2007-04-25
773,2007-05-23
773,2007-06-26
773,2007-08-14
773,2007-09-04
773,2007-10-02
773,2007-10-23
773,2007-11-23
774,2006-02-14
775,2006-02-14
775,2006-02-19
775,2006-02-26
775,2006-03-09
775,2006-03-16
775,2006-03-23
775,2006-03-30
775,2006-04-07
775,2006-04-14
775,2006-04-21
775,2006-04-27
775,2006-05-06
775,2006-05-13
775,2006-05-21
775,2006-05-31
775,2006-06-10
775,2006-06-15
775,2006-06-23
775,2006-06-28
775,2006-07-04
775,2006-07-12
775,2006-07-18
775,2006-07-25
775,2006-08-02
775,2006-08-09
775,2006-08-15
775,2006-08-22
775,2006-08-30
775,2006-09-06
775,2006-09-12
775,2006-09-20
775,2006-09-29
775,2006-10-06
775,2006-10-13
775,2006-10-20
775,2006-10-29
775,2006-11-04
775,2006-11-14
775,2006-11-22
775,2006-12-14
775,2006-12-21
775,2006-12-28
775,2007-01-05
775,2007-01-13
775,2007-02-08
775,2007-02-15
775,2007-02-23
775,2007-03-03
775,2007-03-10
775,2007-03-17
775,2007-03-25
775,2007-04-03
775,2007-04-04
775,2007-04-08
775,2007-04-18
775,2007-04-24
775,2007-05-16
775,2007-05-31
775,2007-06-08
775,2007-06-16
775,2007-06-26
775,2007-07-04
775,2007-07-12
775,2007-07-20
775,2007-07-27
775,2007-08-07
775,2007-08-14
775,2007-08-19
775,2007-08-30
775,2007-09-09
775,2007-09-21
775,2007-10-06
775,2007-10-27
775,2007-11-07
775,2007-11-17
775,2007-12-14
775,2007-12-20
775,2007-12-29
776,2006-02-14
777,2006-02-14
777,2006-03-08
777,2006-04-12
777,2006-04-20
777,2006-05-11
777,2006-06-02
777,2006-07-04
777,2006-07-15
777,2006-07-25
777,2006-08-04
777,2006-08-23
777,2006-09-08
777,2006-09-28
777,2006-11-03
777,2006-11-21
777,2006-12-16
777,2007-01-10
777,2007-02-06
777,2007-03-01
777,2007-03-29
777,2007-04-26
777,2007-06-01
777,2007-06-20
777,2007-07-18
777,2007-08-17
777,2007-09-22
777,2007-10-18
778,2006-02-14
778,2006-09-22
778,2006-11-07
778,2007-02-08
778,2007-02-14
778,2007-03-31
778,2007-05-24
778,2007-11-10
779,2006-02-14
779,2006-03-15
780,2006-02-14
780,2006-04-21
780,2006-06-23
780,2006-07-19
780,2006-10-10
780,2006-11-24
780,2007-02-08
780,2007-04-17
780,2007-06-01
780,2007-08-01
780,2007-09-11
780,2007-10-31
780,2007-12-19
781,2006-02-14
781,2006-11-24
781,2006-12-15
781,2006-12-30
782,2006-02-14
783,2006-02-14
783,2006-03-07
783,2006-06-23
783,2006-09-19
783,2007-02-03
784,2006-02-14
784,2006-03-27
784,2006-04-12
784,2006-05-09
784,2006-06-05
784,2006-07-03
784,2006-08-01
784,2006-09-10
784,2006-10-03
784,2006-11-01
784,2006-12-02
784,2006-12-18
784,2007-02-02
784,2007-03-05
784,2007-03-30
784,2007-05-01
784,2007-06-08
784,2007-07-09
784,2007-08-16
784,2007-09-04
784,2007-12-15
785,2006-02-15
785,2006-09-01
786,2006-02-15
786,2006-02-21
786,2006-03-09
786,2006-03-10
786,2006-04-11
786,2006-04-26
786,2006-07-19
786,2006-07-26
786,2006-08-22
787,2006-02-15
788,2006-02-15
789,2006-02-15
789,2006-06-21
789,2006-07-25
789,2006-09-01
789,2006-11-23
789,2007-03-02
789,2007-06-01
789,2007-08-04
789,2007-11-07
790,2006-02-15
791,2006-02-15
792,2006-02-15
793,2006-02-15
793,2006-03-08
793,2006-03-31
793,2006-04-29
793,2006-05-30
793,2006-07-04
793,2006-08-17
793,2006-09-28
793,2006-10-31
793,2006-11-01
793,2006-12-22
793,2007-01-18
793,2007-02-07
793,2007-03-09
793,2007-03-30
794,2006-02-15
794,2006-07-19
794,2007-01-13
795,2006-02-15
795,2006-03-05
795,2006-03-28
795,2006-05-05
795,2006-06-02
795,2006-09-11
795,2006-11-12
795,2007-02-25
795,2007-09-15
795,2007-11-10
795,2007-12-12
796,2006-02-15
796,2006-04-26
796,2006-06-27
796,2006-09-07
796,2006-11-08
796,2007-01-10
796,2007-03-27
796,2007-05-22
796,2007-07-04
796,2007-09-02
796,2007-09-19
796,2007-10-12
796,2007-11-13
796,2007-12-27
797,2006-02-15
798,2006-02-15
798,2006-10-24
799,2006-02-15
800,2006-02-15
800,2006-02-21
800,2006-02-24
800,2006-03-05
800,2006-03-14
800,2006-03-29
800,2006-04-07
800,2006-04-15
800,2006-04-26
800,2006-05-09
800,2006-05-23
800,2006-06-01
800,2006-06-13
800,2006-06-28
800,2006-07-16
800,2006-07-30
800,2006-08-16
800,2006-09-27
800,2006-10-11
800,2006-10-26
800,2006-11-09
800,2006-11-22
800,2006-12-05
800,2006-12-27
800,2007-01-19
800,2007-02-13
800,2007-02-25
800,2007-03-22
800,2007-04-08
800,2007-04-24
800,2007-05-12
800,2007-06-12
800,2007-06-30
800,2007-07-22
800,2007-08-24
800,2007-09-18
800,2007-10-04
800,2007-11-04
800,2007-11-22
800,2007-12-09
800,2007-12-18
800,2007-12-21
801,2006-02-15
802,2006-02-15
803,2006-02-15
803,2006-03-03
804,2006-02-16
804,2006-06-07
804,2006-06-08
805,2006-02-16
806,2006-02-16
807,2006-02-16
807,2006-04-25
808,2006-02-16
809,2006-02-16
809,2006-05-12
809,2006-10-06
809,2006-12-18
810,2006-02-16
810,2006-03-01
810,2006-04-12
810,2006-05-17
810,2006-07-17
810,2006-11-07
810,2007-10-05
811,2006-02-16
811,2007-01-11
811,2007-03-01
811,2007-04-13
811,2007-08-15
811,2007-11-27
812,2006-02-16
812,2006-02-28
812,2006-03-07
812,2006-03-29
812,2006-04-20
812,2006-04-26
812,2006-05-06
812,2006-05-16
812,2006-06-07
812,2006-06-14
812,2006-06-27
812,2006-09-06
812,2006-09-19
812,2006-09-28
812,2006-10-03
812,2006-10-11
812,2006-10-17
812,2006-10-25
812,2006-11-07
812,2006-11-29
812,2006-12-12
812,2006-12-27
812,2007-01-04
812,2007-01-17
812,2007-01-24
812,2007-02-06
812,2007-02-20
812,2007-03-01
812,2007-03-16
812,2007-03-22
812,2007-04-11
812,2007-04-19
812,2007-05-04
812,2007-05-10
812,2007-05-22
812,2007-05-30
812,2007-06-06
812,2007-06-15
812,2007-06-24
812,2007-07-10
812,2007-07-18
812,2007-07-31
812,2007-08-14
812,2007-09-04
812,2007-10-13
812,2007-11-14
812,2007-12-27
813,2006-02-16
813,2006-03-11
813,2006-05-12
813,2006-06-01
813,2006-06-08
813,2006-06-16
813,2006-07-04
813,2006-07-18
813,2006-09-12
813,2006-09-15
813,2006-12-01
813,2006-12-20
813,2007-01-17
813,2007-02-09
813,2007-03-23
813,2007-05-15
813,2007-06-14
813,2007-07-17
813,2007-09-06
813,2007-10-10
813,2007-12-06
814,2006-02-16
814,2006-03-17
814,2006-04-20
814,2006-05-23
814,2006-06-29
814,2006-07-27
814,2006-09-15
814,2006-10-20
814,2006-11-25
814,2006-12-29
814,2007-02-03
814,2007-03-07
814,2007-04-17
814,2007-04-20
814,2007-05-25
814,2007-06-23
814,2007-07-28
814,2007-09-18
814,2007-10-26
814,2007-11-22
814,2007-12-28
815,2006-02-16
816,2006-02-16
817,2006-02-16
818,2006-02-16
818,2006-04-06
818,2006-06-20
818,2006-07-28
818,2006-10-19
818,2007-03-10
818,2007-09-07
819,2006-02-16
820,2006-02-16
820,2006-04-23
820,2006-05-19
821,2006-02-16
821,2006-02-28
821,2006-03-03
821,2006-03-10
821,2006-03-16
821,2006-03-24
821,2006-03-31
821,2006-04-07
821,2006-04-14
821,2006-04-21
821,2006-04-28
821,2006-05-04
821,2006-05-11
821,2006-05-16
821,2006-05-23
821,2006-06-01
821,2006-06-09
821,2006-06-16
821,2006-06-23
821,2006-07-05
821,2006-07-10
821,2006-07-19
821,2006-07-28
821,2006-08-04
821,2006-09-05
821,2006-09-14
821,2006-09-20
822,2006-02-16
822,2006-02-28
822,2006-03-14
823,2006-02-16
823,2006-03-18
823,2006-05-19
823,2006-10-17
824,2006-02-16
824,2006-09-02
824,2007-12-19
825,2006-02-16
825,2006-03-16
825,2006-03-30
825,2006-12-14
826,2006-02-16
826,2006-02-23
826,2006-03-15
826,2006-04-13
826,2006-05-19
826,2006-06-16
826,2006-07-25
826,2006-09-12
826,2006-10-03
826,2006-11-04
826,2006-12-05
826,2007-01-09
826,2007-01-23
826,2007-02-06
826,2007-03-02
826,2007-03-30
826,2007-05-05
826,2007-05-30
826,2007-06-20
826,2007-07-11
826,2007-08-22
826,2007-09-05
826,2007-09-18
826,2007-12-19
827,2006-02-17
827,2006-03-14
827,2006-03-29
827,2006-04-21
827,2006-05-23
827,2006-06-28
827,2006-08-03
827,2006-09-13
827,2006-10-10
827,2006-10-31
827,2006-12-05
827,2007-01-25
827,2007-02-02
827,2007-03-07
827,2007-04-20
827,2007-04-24
827,2007-05-31
827,2007-06-26
827,2007-08-10
827,2007-09-12
827,2007-10-17
827,2007-11-14
827,2007-12-13
828,2006-02-17
829,2006-02-17
829,2006-03-30
829,2006-04-07
829,2006-04-25
829,2006-05-25
829,2006-06-28
829,2006-07-14
829,2006-08-26
829,2006-10-14
829,2006-11-25
829,2006-12-27
829,2007-02-01
829,2007-03-09
829,2007-04-07
829,2007-05-15
829,2007-06-29
829,2007-08-25
829,2007-09-29
829,2007-10-24
829,2007-11-17
829,2007-12-15
830,2006-02-17
831,2006-02-17
831,2006-02-25
831,2006-07-07
832,2006-02-17
832,2006-09-03
832,2006-09-26
832,2007-03-14
832,2007-05-05
832,2007-11-14
832,2007-11-15
833,2006-02-17
833,2006-03-14
833,2006-03-30
833,2006-04-27
833,2006-05-24
833,2006-06-28
833,2006-08-11
833,2006-08-31
833,2006-09-12
833,2006-10-05
833,2006-10-19
833,2006-10-31
833,2006-11-30
833,2006-12-21
833,2007-01-20
833,2007-02-14
833,2007-03-21
833,2007-04-06
833,2007-05-10
833,2007-06-02
833,2007-07-03
833,2007-07-17
833,2007-08-02
833,2007-08-30
833,2007-09-15
833,2007-09-27
833,2007-10-17
833,2007-10-30
833,2007-12-04
833,2007-12-18
834,2006-02-17
834,2006-05-31
834,2006-07-30
834,2006-09-17
834,2006-11-30
834,2007-02-09
835,2006-02-17
835,2006-04-14
835,2006-05-23
835,2006-10-24
835,2007-03-05
835,2007-06-04
835,2007-10-27
835,2007-10-30
836,2006-02-17
837,2006-02-17
837,2006-03-17
837,2006-03-31
837,2006-04-15
837,2006-04-29
837,2006-05-12
837,2006-06-02
837,2006-08-04
837,2006-08-15
837,2006-08-30
837,2006-09-13
837,2006-09-15
837,2006-10-11
837,2006-11-14
837,2006-11-15
837,2006-12-12
837,2007-01-09
837,2007-02-07
837,2007-03-20
837,2007-05-01
837,2007-06-05
837,2007-07-06
837,2007-08-14
837,2007-09-21
837,2007-10-21
837,2007-11-27
837,2007-11-30
838,2006-02-17
838,2006-06-28
838,2006-08-01
838,2006-08-30
838,2006-10-04
838,2006-11-15
838,2007-01-05
838,2007-02-23
838,2007-03-30
838,2007-03-31
838,2007-05-13
838,2007-07-15
838,2007-08-31
838,2007-10-26
838,2007-11-08
838,2007-12-05
839,2006-02-17
840,2006-02-17
840,2006-03-07
840,2006-03-24
840,2006-04-19
840,2006-04-28
840,2006-05-09
840,2006-05-27
840,2006-06-13
840,2006-06-27
840,2006-08-29
840,2006-09-16
840,2006-10-03
840,2006-11-04
840,2006-12-07
840,2007-01-16
840,2007-02-14
840,2007-04-12
840,2007-05-08
840,2007-06-08
840,2007-08-27
841,2006-02-17
842,2006-02-17
843,2006-02-17
843,2006-03-11
843,2006-04-13
843,2006-05-04
843,2006-06-21
843,2006-08-08
843,2006-08-18
843,2006-09-08
843,2006-10-06
843,2006-11-05
843,2006-12-06
843,2007-01-11
843,2007-03-08
843,2007-07-11
843,2007-08-04
844,2006-02-17
844,2006-03-17
844,2007-11-23
844,2007-11-29
845,2006-02-17
845,2006-03-17
846,2006-02-17
847,2006-02-17
847,2006-03-24
847,2006-04-29
847,2006-06-07
847,2006-06-29
847,2006-07-28
847,2006-08-26
847,2006-09-29
847,2006-10-21
847,2006-11-14
847,2007-03-06
847,2007-04-07
848,2006-02-17
848,2006-03-01
848,2006-03-10
848,2006-04-04
848,2006-04-21
848,2006-05-04
848,2007-03-01
848,2007-06-30
848,2007-09-18
849,2006-02-17
849,2006-04-08
849,2006-05-17
849,2006-06-29
849,2006-08-11
849,2006-10-11
849,2006-12-01
849,2006-12-23
849,2007-02-01
849,2007-03-23
849,2007-06-16
849,2007-10-03
850,2006-02-17
851,2006-02-17
851,2006-03-22
852,2006-02-17
852,2006-05-15
853,2006-02-17
853,2006-02-24
854,2006-02-17
854,2006-03-03
854,2006-03-30
855,2006-02-18
855,2006-04-08
855,2006-05-27
855,2006-08-08
855,2006-09-16
855,2006-10-07
855,2006-11-11
855,2006-12-28
855,2007-06-23
855,2007-08-25
855,2007-11-17
856,2006-02-18
857,2006-02-18
858,2006-02-18
858,2006-03-04
858,2006-03-17
858,2006-03-25
858,2006-04-07
858,2006-04-21
858,2006-05-05
858,2006-06-02
858,2006-06-16
858,2006-07-01
858,2006-07-15
858,2006-07-28
858,2006-08-11
858,2006-08-26
858,2006-11-12
858,2006-11-22
858,2006-12-01
858,2006-12-16
858,2007-01-25
859,2006-02-18
859,2006-03-23
859,2006-03-29
859,2006-04-15
859,2006-05-10
859,2006-06-09
859,2006-06-27
859,2006-07-20
859,2006-08-10
859,2006-09-07
859,2006-09-16
859,2006-10-06
859,2006-11-08
859,2006-12-12
859,2007-01-24
859,2007-02-20
859,2007-04-04
859,2007-04-28
859,2007-06-02
859,2007-07-14
859,2007-09-05
859,2007-09-27
859,2007-10-26
859,2007-12-14
860,2006-02-18
860,2006-02-25
860,2006-03-02
860,2006-03-08
860,2006-03-15
860,2006-03-16
860,2006-03-31
860,2006-04-07
860,2006-04-13
860,2006-04-20
860,2006-04-27
860,2006-05-04
860,2006-05-11
860,2006-05-17
860,2006-05-24
860,2006-05-31
860,2006-06-07
860,2006-06-13
860,2006-06-17
860,2006-06-27
860,2006-07-04
860,2006-07-11
860,2006-07-18
860,2006-07-25
860,2006-08-01
860,2006-08-08
860,2006-08-15
860,2006-09-12
860,2006-09-22
860,2006-09-28
860,2006-10-05
860,2006-10-12
860,2006-10-19
860,2006-10-26
860,2006-11-01
860,2006-11-09
860,2006-11-16
860,2006-11-23
860,2006-11-30
860,2006-12-07
860,2006-12-14
860,2006-12-21
860,2006-12-31
860,2007-01-17
860,2007-01-30
860,2007-02-10
860,2007-02-24
860,2007-03-13
860,2007-03-25
861,2006-02-18
861,2006-02-22
861,2006-02-25
861,2006-03-01
861,2006-03-08
861,2006-03-11
861,2006-03-18
861,2006-03-25
861,2006-04-01
861,2006-04-08
861,2006-04-12
861,2006-04-15
861,2006-04-22
861,2006-04-26
861,2006-04-29
861,2006-05-03
861,2006-05-10
861,2006-05-17
861,2006-05-24
861,2006-06-24
861,2006-07-04
861,2006-07-09
861,2006-07-18
861,2006-07-29
861,2006-08-22
861,2006-08-30
861,2006-09-29
861,2006-10-05
861,2006-10-20
861,2006-11-01
861,2006-12-02
861,2006-12-15
861,2007-01-24
861,2007-01-31
861,2007-02-08
861,2007-02-15
861,2007-03-06
861,2007-03-16
861,2007-04-06
861,2007-07-20
861,2007-10-11
862,2006-02-18
863,2006-02-18
863,2006-05-13
863,2006-07-06
863,2006-09-12
863,2006-10-11
863,2006-11-21
864,2006-02-18
865,2006-02-18
865,2006-02-24
865,2006-03-03
865,2006-03-09
865,2006-03-23
865,2006-03-30
865,2006-04-13
865,2006-04-29
865,2006-05-05
865,2006-05-11
865,2006-05-18
865,2006-05-24
865,2006-06-02
865,2006-06-08
865,2006-06-14
865,2006-06-21
865,2006-06-30
865,2006-07-06
865,2006-07-14
865,2006-07-19
865,2006-07-27
865,2006-08-03
865,2006-08-09
865,2006-08-17
865,2006-08-25
865,2006-08-30
865,2006-09-07
865,2006-09-14
865,2006-09-15
865,2006-09-21
865,2006-09-28
865,2006-10-05
865,2006-10-11
865,2006-10-18
865,2006-10-27
865,2006-11-03
865,2006-11-09
865,2006-11-16
865,2006-11-23
865,2006-11-30
865,2006-12-07
865,2006-12-14
865,2006-12-21
865,2006-12-28
865,2007-01-04
865,2007-01-12
865,2007-01-18
865,2007-01-26
865,2007-02-01
865,2007-02-08
865,2007-02-15
865,2007-02-22
865,2007-03-01
865,2007-03-08
865,2007-03-15
865,2007-03-22
865,2007-03-30
865,2007-04-05
865,2007-04-13
865,2007-04-19
865,2007-04-26
865,2007-05-10
865,2007-05-15
865,2007-05-24
865,2007-05-31
865,2007-06-06
865,2007-06-13
865,2007-06-27
865,2007-07-06
865,2007-07-11
865,2007-07-18
865,2007-07-25
865,2007-08-02
865,2007-08-09
865,2007-08-15
865,2007-08-18
865,2007-08-23
865,2007-08-29
865,2007-09-06
865,2007-09-13
865,2007-09-20
865,2007-09-28
865,2007-11-01
865,2007-11-16
865,2007-11-30
865,2007-12-14
865,2007-12-20
866,2006-02-18
866,2006-02-25
866,2006-03-14
866,2006-03-24
866,2006-04-14
866,2006-05-04
866,2006-05-31
866,2006-06-14
867,2006-02-18
867,2006-03-11
867,2006-03-25
867,2006-04-01
867,2006-04-08
867,2006-04-15
867,2006-04-22
867,2006-05-06
867,2006-05-20
867,2006-06-03
867,2006-06-17
867,2006-07-01
867,2006-07-15
867,2006-07-29
867,2006-08-12
867,2006-08-19
867,2006-08-26
867,2006-09-02
868,2006-02-18
868,2006-02-25
868,2006-03-04
868,2006-03-11
868,2006-03-18
869,2006-02-18
869,2006-02-25
869,2006-03-04
869,2006-03-11
869,2006-03-25
869,2006-04-01
869,2006-04-15
869,2006-04-22
869,2006-04-29
870,2006-02-18
871,2006-02-18
871,2006-02-21
871,2006-02-24
871,2006-02-25
871,2006-07-31
871,2006-08-08
871,2006-08-09
871,2006-08-19
871,2006-12-28
871,2006-12-29
871,2007-01-11
871,2007-01-19
871,2007-01-27
871,2007-02-16
871,2007-03-02
871,2007-03-06
871,2007-04-04
871,2007-04-14
871,2007-09-14
871,2007-09-26
871,2007-09-28
872,2006-02-18
872,2006-03-25
872,2006-09-12
872,2007-01-26
872,2007-02-18
872,2007-02-21
872,2007-03-02
872,2007-03-22
872,2007-06-08
872,2007-06-22
872,2007-09-24
873,2006-02-18
873,2006-03-20
873,2006-04-09
873,2006-06-02
873,2006-08-03
873,2007-02-25
873,2007-06-04
873,2007-10-25
874,2006-02-19
874,2006-07-11
875,2006-02-19
876,2006-02-19
876,2006-03-21
876,2006-04-25
877,2006-02-19
877,2006-03-02
878,2006-02-19
879,2006-02-19
879,2006-04-25
879,2006-10-06
879,2006-10-07
879,2007-01-18
879,2007-04-18
879,2007-04-20
879,2007-08-23
879,2007-08-24
880,2006-02-19
880,2006-03-02
881,2006-02-19
882,2006-02-19
882,2006-05-05
882,2006-07-07
882,2006-08-30
882,2006-10-03
882,2006-12-07
882,2007-01-26
882,2007-03-27
882,2007-05-08
882,2007-06-15
882,2007-08-24
882,2007-11-30
883,2006-02-19
883,2006-03-01
883,2006-03-07
883,2006-03-15
883,2006-04-11
883,2006-05-09
883,2006-06-27
883,2006-07-11
883,2006-07-19
883,2006-08-01
883,2006-08-02
883,2006-08-15
883,2006-08-18
883,2006-08-30
883,2006-09-01
883,2006-09-14
883,2006-09-22
883,2006-10-03
883,2006-10-17
883,2006-10-25
